customer_id,customer_name,customer_segment,country,kyc_risk,pep_flag,expected_monthly_volume,total_alerts,escalated_alerts,total_alerted_amount,avg_alert_risk,unique_risk_categories,unique_risk_drivers,total_transactions,total_transaction_amount,high_risk_geo_transactions,unique_counterparties,repeat_alert_flag,multi_risk_flag,high_risk_geo_ratio,financial_crime_risk_score,financial_crime_risk_level
CUST10310,Customer 0311,Consumer,United States,Low,0,5127.2,1.0,0.0,6009.07,86.0,1.0,1.0,28,243986.81,6,28,0,0,0.21428571428571427,17.6,Low
CUST10311,Customer 0312,Consumer,Mexico,Low,0,5528.37,1.0,1.0,9566.68,64.0,1.0,1.0,26,275438.34,13,26,0,0,0.5,26.0,Low
CUST10312,Customer 0313,Consumer,United Arab Emirates,Medium,0,1985.87,0.0,0.0,0.0,0.0,0.0,0.0,27,234630.91,11,27,0,0,0.4074074074074074,24.0,Low
CUST10313,Customer 0314,Consumer,United States,Medium,0,84425.87,1.0,1.0,91638.83,66.0,1.0,1.0,23,357603.9,9,23,0,0,0.391304347826087,33.0,Moderate
CUST10314,Customer 0315,Consumer,United Kingdom,Low,0,5833.75,1.0,0.0,9496.7,67.0,1.0,1.0,19,95410.25,11,19,0,0,0.5789473684210527,21.0,Low
CUST10315,Customer 0316,Consumer,United States,Medium,1,23113.3,1.0,0.0,63465.78,27.0,1.0,1.0,30,268111.68,9,30,0,0,0.3,40.0,Moderate
CUST10316,Customer 0317,Consumer,United Arab Emirates,Medium,0,15517.94,1.0,0.0,50524.16,57.0,1.0,1.0,21,183330.54,7,21,0,0,0.3333333333333333,28.0,Low
CUST10317,Customer 0318,Consumer,United Arab Emirates,Medium,0,26775.25,5.0,1.0,199192.68,50.0,2.0,4.0,31,305489.33,12,31,1,1,0.3870967741935484,74.0,High
CUST10318,Customer 0319,Small Business,United States,Medium,0,10445.11,2.0,0.0,234634.93,40.5,2.0,2.0,23,200963.14,7,23,0,1,0.30434782608695654,47.0,Moderate
CUST10319,Customer 0320,Consumer,Nigeria,High,0,107557.39,1.0,1.0,9833.17,75.0,1.0,1.0,21,192564.37,11,21,0,0,0.5238095238095238,41.0,Moderate
CUST10320,Customer 0321,Consumer,Mexico,Medium,0,2838.33,2.0,0.0,38856.32,60.5,1.0,2.0,21,335635.31,9,21,0,0,0.42857142857142855,32.0,Moderate
CUST10321,Customer 0322,Consumer,China,High,0,28056.4,2.0,1.0,35142.45,68.0,2.0,2.0,26,332219.86,11,26,0,1,0.4230769230769231,60.0,High
CUST10322,Customer 0323,Small Business,United States,High,0,24821.88,1.0,0.0,13536.9,77.0,1.0,1.0,24,414095.23000000004,8,24,0,0,0.3333333333333333,36.0,Moderate
CUST10323,Customer 0324,Commercial,United States,Low,0,2799.98,2.0,0.0,34893.31,41.0,1.0,2.0,34,625064.18,17,34,0,0,0.5,25.0,Low
CUST10324,Customer 0325,Consumer,United States,Medium,0,6850.49,0.0,0.0,0.0,0.0,0.0,0.0,18,136385.54,7,17,0,0,0.3888888888888889,24.0,Low
CUST10325,Customer 0326,Consumer,United Kingdom,Medium,0,18447.42,1.0,0.0,72011.09,51.0,1.0,1.0,20,324818.21,10,20,0,0,0.5,28.0,Low
CUST10326,Customer 0327,Consumer,United States,Medium,0,9567.34,2.0,1.0,78744.84,56.5,2.0,2.0,25,229481.33,9,25,0,1,0.36,52.0,Moderate
CUST10327,Customer 0328,Consumer,Canada,Medium,0,77309.12,1.0,1.0,64452.49,44.0,1.0,1.0,22,194349.62,8,22,0,0,0.36363636363636365,33.0,Moderate
CUST10328,Customer 0329,Consumer,United States,Low,0,23988.17,1.0,1.0,58955.44,80.0,1.0,1.0,20,230193.44999999998,7,20,0,0,0.35,26.0,Low
CUST10329,Customer 0330,Consumer,United States,Medium,0,13191.17,3.0,2.0,110705.4,72.0,1.0,3.0,28,286409.15,9,28,1,0,0.32142857142857145,56.0,Moderate
CUST10330,Customer 0331,Consumer,Russia,Medium,0,4078.7,0.0,0.0,0.0,0.0,0.0,0.0,20,368134.83,6,20,0,0,0.3,24.0,Low
CUST10331,Customer 0332,Consumer,United States,Low,0,37934.05,3.0,0.0,103008.25,58.666666666666664,2.0,3.0,28,318413.53,11,28,1,1,0.39285714285714285,54.0,Moderate
CUST10332,Customer 0333,Consumer,United States,Low,0,7580.95,3.0,1.0,242888.55,49.666666666666664,2.0,2.0,23,262676.1,8,23,1,1,0.34782608695652173,59.0,Moderate
CUST10333,Customer 0334,Consumer,India,Medium,0,9579.88,0.0,0.0,0.0,0.0,0.0,0.0,29,559501.25,8,29,0,0,0.27586206896551724,23.0,Low
CUST10334,Customer 0335,Small Business,United States,Low,0,9330.74,0.0,0.0,0.0,0.0,0.0,0.0,24,238142.57,11,24,0,0,0.4583333333333333,17.0,Low
CUST10335,Customer 0336,Consumer,United Kingdom,Medium,0,47326.9,2.0,2.0,15499.02,67.0,2.0,2.0,19,310685.68,8,19,0,1,0.42105263157894735,57.0,Moderate
CUST10336,Customer 0337,Small Business,United States,Medium,0,7318.19,1.0,0.0,114805.04,57.0,1.0,1.0,24,299018.20999999996,15,24,0,0,0.625,28.0,Low
CUST10337,Customer 0338,Consumer,Nigeria,Medium,0,6328.16,0.0,0.0,0.0,0.0,0.0,0.0,26,209797.04,18,26,0,0,0.6923076923076923,24.0,Low
CUST10338,Customer 0339,Consumer,United States,Medium,0,7527.52,0.0,0.0,0.0,0.0,0.0,0.0,23,253569.1,7,23,0,0,0.30434782608695654,24.0,Low
CUST10339,Customer 0340,Consumer,India,Medium,0,8781.1,0.0,0.0,0.0,0.0,0.0,0.0,15,229226.69,5,15,0,0,0.3333333333333333,24.0,Low
CUST10340,Customer 0341,Consumer,United States,Low,0,3037.81,1.0,1.0,62021.22,60.0,1.0,1.0,29,273895.79,14,29,0,0,0.4827586206896552,26.0,Low
CUST10341,Customer 0342,Consumer,United States,Medium,0,4555.23,2.0,0.0,100269.06,68.0,1.0,2.0,22,273213.87,12,22,0,0,0.5454545454545454,32.0,Moderate
CUST10342,Customer 0343,Consumer,United States,Medium,0,5892.11,2.0,2.0,29139.29,38.5,2.0,2.0,26,288323.38,13,26,0,1,0.5,57.0,Moderate
CUST10343,Customer 0344,Commercial,United States,Low,0,2910.79,0.0,0.0,0.0,0.0,0.0,0.0,18,312537.42,12,18,0,0,0.6666666666666666,17.0,Low
CUST10344,Customer 0345,Consumer,United States,Low,0,6639.57,2.0,0.0,55073.03,51.0,2.0,2.0,25,351585.33,16,25,0,1,0.64,40.0,Moderate
CUST10345,Customer 0346,Consumer,China,Medium,0,6093.13,0.0,0.0,0.0,0.0,0.0,0.0,39,388948.26,16,39,0,0,0.41025641025641024,24.0,Low
CUST10346,Customer 0347,Consumer,United States,Medium,0,7524.2,2.0,0.0,157773.22,44.5,2.0,2.0,33,472606.83,19,32,0,1,0.5757575757575758,47.0,Moderate
CUST10347,Customer 0348,Consumer,Mexico,Medium,0,5273.83,0.0,0.0,0.0,0.0,0.0,0.0,27,200751.1,11,27,0,0,0.4074074074074074,24.0,Low
CUST10348,Customer 0349,Consumer,United States,Low,0,26751.26,1.0,0.0,5444.5,53.0,1.0,1.0,19,206845.92,7,19,0,0,0.3684210526315789,21.0,Low
CUST10349,Customer 0350,Consumer,United States,Low,0,5909.02,3.0,1.0,75383.06,45.333333333333336,3.0,3.0,21,251653.73,6,21,1,1,0.2857142857142857,58.4,Moderate
CUST10350,Customer 0351,Commercial,India,Low,0,2534.48,5.0,4.0,133405.74,61.8,4.0,4.0,27,390009.51,13,27,1,1,0.48148148148148145,77.0,High
CUST10351,Customer 0352,Consumer,United States,Medium,0,8112.94,1.0,0.0,12303.17,73.0,1.0,1.0,27,283493.82,10,27,0,0,0.37037037037037035,28.0,Low
CUST10352,Customer 0353,Consumer,India,Medium,0,16741.26,2.0,1.0,141095.53,72.5,2.0,2.0,23,200055.3,8,23,0,1,0.34782608695652173,52.0,Moderate
CUST10353,Customer 0354,Consumer,United States,Low,0,12499.15,2.0,1.0,41905.91,59.5,1.0,1.0,25,191177.69,9,25,0,0,0.36,30.0,Moderate
CUST10354,Customer 0355,Consumer,Russia,Medium,0,20349.17,0.0,0.0,0.0,0.0,0.0,0.0,24,186994.64,11,24,0,0,0.4583333333333333,24.0,Low
CUST10355,Customer 0356,Commercial,United States,High,0,14795.17,2.0,1.0,89782.95,55.0,1.0,2.0,26,422439.14,8,26,0,0,0.3076923076923077,45.0,Moderate
CUST10356,Customer 0357,Consumer,United States,Low,0,7040.54,0.0,0.0,0.0,0.0,0.0,0.0,23,324304.75,11,23,0,0,0.4782608695652174,17.0,Low
CUST10357,Customer 0358,Commercial,United States,Low,0,4537.66,1.0,0.0,32605.52,54.0,1.0,1.0,18,119612.15,7,18,0,0,0.3888888888888889,21.0,Low
CUST10358,Customer 0359,Consumer,United States,Low,0,30658.65,2.0,0.0,76387.26999999999,50.5,2.0,2.0,30,459624.92000000004,12,29,0,1,0.4,40.0,Moderate
CUST10359,Customer 0360,Small Business,United States,Low,0,7564.09,2.0,1.0,125631.25,50.0,2.0,2.0,30,504949.0,10,30,0,1,0.3333333333333333,45.0,Moderate
CUST10360,Customer 0361,Consumer,United Kingdom,Low,0,16803.99,1.0,0.0,25926.79,48.0,1.0,1.0,17,136866.51,7,16,0,0,0.4117647058823529,21.0,Low
CUST10361,Customer 0362,Consumer,United States,Low,0,23605.19,1.0,1.0,21372.36,61.0,1.0,1.0,31,410750.02,15,31,0,0,0.4838709677419355,26.0,Low
CUST10362,Customer 0363,Consumer,Russia,Low,0,4119.91,2.0,0.0,42889.39,74.0,2.0,2.0,22,261054.0,9,22,0,1,0.4090909090909091,40.0,Moderate
CUST10363,Customer 0364,Commercial,United States,Low,0,26594.31,0.0,0.0,0.0,0.0,0.0,0.0,29,267299.88,9,29,0,0,0.3103448275862069,17.0,Low
CUST10364,Customer 0365,Consumer,United Arab Emirates,Medium,0,8924.03,2.0,0.0,26503.21,58.5,2.0,2.0,26,372640.22,9,26,0,1,0.34615384615384615,47.0,Moderate
CUST10365,Customer 0366,Small Business,Mexico,Medium,0,14564.41,2.0,1.0,134409.51,48.5,2.0,2.0,23,334504.7,8,23,0,1,0.34782608695652173,52.0,Moderate
CUST10366,Customer 0367,Small Business,Mexico,Low,0,12947.59,2.0,1.0,156737.34,75.0,1.0,1.0,30,410757.26,11,30,0,0,0.36666666666666664,30.0,Moderate
CUST10367,Customer 0368,Consumer,United States,High,0,3169.27,0.0,0.0,0.0,0.0,0.0,0.0,28,315363.56,12,28,0,0,0.42857142857142855,32.0,Moderate
CUST10368,Customer 0369,Consumer,Canada,Low,0,57217.4,2.0,1.0,77160.72,70.0,2.0,2.0,27,329169.84,10,27,0,1,0.37037037037037035,45.0,Moderate
CUST10369,Customer 0370,Consumer,United States,Low,0,17419.48,2.0,0.0,92957.26000000001,65.0,1.0,1.0,21,248526.38,12,21,0,0,0.5714285714285714,25.0,Low
CUST10370,Customer 0371,Consumer,United Kingdom,Low,0,4780.94,2.0,0.0,26189.22,55.5,2.0,2.0,23,217340.72,5,23,0,1,0.21739130434782608,36.7,Moderate
CUST10371,Customer 0372,Consumer,United States,Low,0,23811.09,6.0,2.0,181787.16,57.5,3.0,6.0,36,349103.33,12,36,1,1,0.3333333333333333,72.0,High
CUST10372,Customer 0373,Consumer,United States,Low,0,9066.51,0.0,0.0,0.0,0.0,0.0,0.0,24,209457.96,12,24,0,0,0.5,17.0,Low
CUST10373,Customer 0374,Consumer,Turkey,High,0,6099.28,1.0,0.0,31870.32,68.0,1.0,1.0,32,392809.7,16,32,0,0,0.5,36.0,Moderate
CUST10374,Customer 0375,Small Business,China,High,0,10826.93,2.0,0.0,149724.34999999998,59.5,2.0,2.0,30,258526.31,12,29,0,1,0.4,55.0,Moderate
CUST10375,Customer 0376,Consumer,United Kingdom,Low,0,8636.25,0.0,0.0,0.0,0.0,0.0,0.0,26,199412.33,11,26,0,0,0.4230769230769231,17.0,Low
CUST10376,Customer 0377,Small Business,United Kingdom,Low,0,12608.84,0.0,0.0,0.0,0.0,0.0,0.0,31,315303.93,12,31,0,0,0.3870967741935484,17.0,Low
CUST10377,Customer 0378,Consumer,Mexico,Low,0,6797.89,1.0,0.0,7854.18,35.0,1.0,1.0,31,359215.04,14,30,0,0,0.45161290322580644,21.0,Low
CUST10378,Customer 0379,Consumer,United Arab Emirates,Low,0,13891.74,2.0,0.0,36359.02,47.5,2.0,2.0,24,179916.43,9,24,0,1,0.375,40.0,Moderate
CUST10379,Customer 0380,Small Business,India,Medium,0,7591.04,1.0,0.0,7564.25,59.0,1.0,1.0,33,349655.83999999997,12,33,0,0,0.36363636363636365,28.0,Low
CUST10380,Customer 0381,Small Business,United States,Low,0,11760.75,3.0,2.0,75341.17,45.333333333333336,2.0,3.0,24,302958.52999999997,11,24,1,1,0.4583333333333333,64.0,High
CUST10381,Customer 0382,Consumer,United Kingdom,Low,0,4574.12,1.0,1.0,79367.7,61.0,1.0,1.0,25,206538.05,8,25,0,0,0.32,26.0,Low
CUST10382,Customer 0383,Consumer,United States,Medium,0,18748.9,1.0,0.0,14693.98,32.0,1.0,1.0,33,561333.51,12,33,0,0,0.36363636363636365,28.0,Low
CUST10383,Customer 0384,Consumer,United States,Medium,0,52368.36,4.0,1.0,91122.81999999999,43.0,3.0,4.0,26,236273.71,9,26,1,1,0.34615384615384615,70.0,High
CUST10384,Customer 0385,Small Business,United States,Low,0,19103.58,3.0,2.0,59747.4,80.33333333333333,2.0,3.0,19,146903.17,9,19,1,1,0.47368421052631576,64.0,High
CUST10385,Customer 0386,Consumer,United Kingdom,Low,0,3002.38,1.0,0.0,123611.35,40.0,1.0,1.0,30,260182.27,11,30,0,0,0.36666666666666664,21.0,Low
CUST10386,Customer 0387,Consumer,United States,Low,0,8749.48,2.0,1.0,29768.39,76.5,1.0,2.0,23,272189.48,10,23,0,0,0.43478260869565216,30.0,Moderate
CUST10387,Customer 0388,Small Business,Nigeria,Low,0,12308.12,2.0,1.0,72865.34,61.5,2.0,2.0,22,203592.1,8,22,0,1,0.36363636363636365,45.0,Moderate
CUST10388,Customer 0389,Consumer,United States,Medium,0,14030.73,1.0,1.0,22784.25,88.0,1.0,1.0,23,265745.27999999997,8,23,0,0,0.34782608695652173,33.0,Moderate
CUST10389,Customer 0390,Small Business,Russia,Low,0,5190.06,2.0,1.0,86526.02,48.0,2.0,2.0,26,273566.55,9,26,0,1,0.34615384615384615,45.0,Moderate
CUST10390,Customer 0391,Commercial,United States,Medium,0,20757.92,0.0,0.0,0.0,0.0,0.0,0.0,28,298091.54,14,28,0,0,0.5,24.0,Low
CUST10391,Customer 0392,Commercial,United States,Low,0,10230.74,0.0,0.0,0.0,0.0,0.0,0.0,35,290776.21,15,35,0,0,0.42857142857142855,17.0,Low
CUST10392,Customer 0393,Consumer,United States,Medium,0,9417.98,1.0,1.0,33504.06,50.0,1.0,1.0,25,357394.7,13,25,0,0,0.52,33.0,Moderate
CUST10393,Customer 0394,Commercial,United States,High,0,10878.09,2.0,2.0,79752.06,73.0,2.0,2.0,22,246222.56,9,22,0,1,0.4090909090909091,65.0,High
CUST10394,Customer 0395,Small Business,Nigeria,Medium,0,7321.99,2.0,0.0,44175.56,54.5,2.0,2.0,27,535847.4,7,27,0,1,0.25925925925925924,45.4,Moderate
CUST10395,Customer 0396,Consumer,United States,Medium,0,10667.25,1.0,0.0,20921.37,78.0,1.0,1.0,23,284632.2,6,23,0,0,0.2608695652173913,26.4,Low
CUST10396,Customer 0397,Consumer,Canada,Medium,0,25836.12,2.0,0.0,117378.81,70.0,2.0,2.0,32,406261.38,11,32,0,1,0.34375,47.0,Moderate
CUST10397,Customer 0398,Consumer,United States,Low,0,11162.77,0.0,0.0,0.0,0.0,0.0,0.0,31,288369.36,11,31,0,0,0.3548387096774194,17.0,Low
CUST10398,Customer 0399,Consumer,Canada,Low,0,8305.56,7.0,3.0,223818.33,50.857142857142854,3.0,6.0,33,302089.3,15,33,1,1,0.45454545454545453,77.0,High
CUST10399,Customer 0400,Consumer,Canada,Low,0,33581.2,0.0,0.0,0.0,0.0,0.0,0.0,20,497015.19,14,20,0,0,0.7,17.0,Low
CUST10400,Customer 0401,Commercial,Nigeria,Low,0,16388.02,3.0,2.0,79117.09,65.66666666666667,2.0,3.0,22,197373.03,6,22,1,1,0.2727272727272727,62.9,High
CUST10401,Customer 0402,Consumer,United States,Low,0,33507.75,0.0,0.0,0.0,0.0,0.0,0.0,34,315136.62,19,34,0,0,0.5588235294117647,17.0,Low
CUST10402,Customer 0403,Consumer,United Kingdom,Medium,0,11934.97,1.0,0.0,42026.38,53.0,1.0,1.0,23,641596.1,11,23,0,0,0.4782608695652174,28.0,Low
CUST10403,Customer 0404,Small Business,United States,Low,0,35207.62,1.0,0.0,47817.01,26.0,1.0,1.0,21,242163.72999999998,11,21,0,0,0.5238095238095238,21.0,Low
CUST10404,Customer 0405,Consumer,United Kingdom,Low,0,26847.94,2.0,0.0,73556.45000000001,52.5,2.0,2.0,23,197011.56,6,23,0,1,0.2608695652173913,38.4,Moderate
CUST10405,Customer 0406,Commercial,United States,Low,0,9247.5,0.0,0.0,0.0,0.0,0.0,0.0,24,218907.24,6,24,0,0,0.25,15.0,Low
CUST10406,Customer 0407,Consumer,United States,Low,1,4237.14,3.0,1.0,124684.12,67.33333333333333,3.0,3.0,22,179224.78,9,22,1,1,0.4090909090909091,71.0,High
CUST10407,Customer 0408,Consumer,Canada,Low,0,1026.2,5.0,2.0,109067.35,61.8,4.0,5.0,28,281180.25,10,28,1,1,0.35714285714285715,72.0,High
CUST10408,Customer 0409,Consumer,United States,Medium,0,6055.34,1.0,0.0,19537.79,49.0,1.0,1.0,24,373874.99,11,24,0,0,0.4583333333333333,28.0,Low
CUST10409,Customer 0410,Consumer,United Arab Emirates,Low,0,4550.3,5.0,1.0,117824.89,56.8,4.0,5.0,21,173050.86,7,21,1,1,0.3333333333333333,67.0,High
CUST10410,Customer 0411,Consumer,China,Medium,0,8074.13,2.0,2.0,25563.13,58.5,1.0,2.0,26,273300.23,10,26,0,0,0.38461538461538464,42.0,Moderate
CUST10411,Customer 0412,Consumer,United States,High,0,6855.7,0.0,0.0,0.0,0.0,0.0,0.0,24,378767.04,8,24,0,0,0.3333333333333333,32.0,Moderate
CUST10412,Customer 0413,Commercial,China,Low,0,12135.17,2.0,0.0,58139.51,53.0,1.0,2.0,32,256879.09,11,32,0,0,0.34375,25.0,Low
CUST10413,Customer 0414,Small Business,Mexico,Medium,0,5108.96,0.0,0.0,0.0,0.0,0.0,0.0,28,287806.24,14,28,0,0,0.5,24.0,Low
CUST10414,Customer 0415,Consumer,Mexico,Low,0,2541.05,3.0,3.0,201686.13,66.33333333333333,2.0,2.0,28,276971.29000000004,11,28,1,1,0.39285714285714285,69.0,High
CUST10415,Customer 0416,Consumer,United States,High,0,2860.72,2.0,1.0,91420.72,69.5,1.0,2.0,32,527503.88,7,32,0,0,0.21875,41.8,Moderate
CUST10416,Customer 0417,Consumer,United Arab Emirates,Medium,0,5561.0,1.0,0.0,6193.36,57.0,1.0,1.0,23,253133.49,11,23,0,0,0.4782608695652174,28.0,Low
CUST10417,Customer 0418,Consumer,United States,Medium,0,10087.97,1.0,1.0,3271.41,50.0,1.0,1.0,26,312558.83,6,26,0,0,0.23076923076923078,30.2,Moderate
CUST10418,Customer 0419,Consumer,United States,High,0,12985.42,3.0,0.0,50897.93,61.0,3.0,3.0,33,301653.02,8,33,1,1,0.24242424242424243,66.7,High
CUST10419,Customer 0420,Commercial,United States,Medium,0,47681.89,0.0,0.0,0.0,0.0,0.0,0.0,25,168260.02,10,25,0,0,0.4,24.0,Low
CUST10420,Customer 0421,Consumer,India,High,0,11066.3,3.0,1.0,39889.82,49.0,3.0,3.0,19,363862.9,7,19,1,1,0.3684210526315789,74.0,High
CUST10421,Customer 0422,Consumer,Nigeria,Low,0,8081.33,5.0,2.0,327021.79000000004,61.6,4.0,4.0,18,193375.27,7,18,1,1,0.3888888888888889,72.0,High
CUST10422,Customer 0423,Small Business,United States,Low,0,2501.24,1.0,0.0,87576.03,61.0,1.0,1.0,23,364141.93,6,23,0,0,0.2608695652173913,19.4,Low
CUST10423,Customer 0424,Small Business,Canada,Low,1,9039.23,0.0,0.0,0.0,0.0,0.0,0.0,20,252206.6,8,20,0,0,0.4,29.0,Low
CUST10424,Customer 0425,Commercial,India,High,0,46388.22,0.0,0.0,0.0,0.0,0.0,0.0,30,311685.35,12,30,0,0,0.4,32.0,Moderate
CUST10425,Customer 0426,Small Business,United States,Medium,0,12622.6,3.0,0.0,60379.009999999995,44.666666666666664,1.0,2.0,24,219977.4,13,24,1,0,0.5416666666666666,46.0,Moderate
CUST10426,Customer 0427,Commercial,United States,Low,0,3121.62,5.0,1.0,197260.01000000004,65.6,2.0,4.0,20,155363.96,7,20,1,1,0.35,67.0,High
CUST10427,Customer 0428,Consumer,Mexico,Low,0,21248.4,1.0,0.0,26275.25,74.0,1.0,1.0,32,251020.38,13,32,0,0,0.40625,21.0,Low
CUST10428,Customer 0429,Consumer,United States,High,0,6147.05,1.0,0.0,49794.66,58.0,1.0,1.0,18,337996.24,6,18,0,0,0.3333333333333333,36.0,Moderate
CUST10429,Customer 0430,Consumer,United States,Low,0,3500.77,1.0,0.0,6576.68,54.0,1.0,1.0,18,242671.33,9,18,0,0,0.5,21.0,Low
CUST10430,Customer 0431,Consumer,United Arab Emirates,Low,0,11039.65,0.0,0.0,0.0,0.0,0.0,0.0,22,265758.58,5,22,0,0,0.22727272727272727,14.1,Low
CUST10431,Customer 0432,Small Business,Canada,Low,0,3992.94,2.0,1.0,177084.26,82.0,2.0,2.0,20,221491.43000000002,6,20,0,1,0.3,45.0,Moderate
CUST10432,Customer 0433,Consumer,India,Low,0,16243.06,1.0,1.0,22547.21,63.0,1.0,1.0,24,389808.29,10,24,0,0,0.4166666666666667,26.0,Low
CUST10433,Customer 0434,Small Business,India,Low,0,8097.56,1.0,0.0,5278.94,49.0,1.0,1.0,23,187908.76,9,23,0,0,0.391304347826087,21.0,Low
CUST10434,Customer 0435,Commercial,United Kingdom,Low,0,10712.36,0.0,0.0,0.0,0.0,0.0,0.0,24,232830.85,7,24,0,0,0.2916666666666667,16.7,Low
CUST10435,Customer 0436,Consumer,Canada,Low,0,6869.42,3.0,2.0,226811.2,48.666666666666664,2.0,3.0,22,186851.66,13,22,1,1,0.5909090909090909,64.0,High
CUST10436,Customer 0437,Consumer,United States,Low,0,6783.8,3.0,2.0,29139.11,65.0,1.0,3.0,31,289080.31,8,31,1,0,0.25806451612903225,47.3,Moderate
CUST10437,Customer 0438,Consumer,Nigeria,Medium,0,22100.47,4.0,0.0,110092.61,57.5,3.0,4.0,18,185075.12,8,18,1,1,0.4444444444444444,65.0,High
CUST10438,Customer 0439,Small Business,United States,Medium,0,12314.53,3.0,0.0,115335.52,65.66666666666667,3.0,3.0,26,215682.75,15,26,1,1,0.5769230769230769,61.0,High
CUST10439,Customer 0440,Small Business,Mexico,Medium,0,17999.68,1.0,0.0,1601.06,21.0,1.0,1.0,26,271750.52,8,25,0,0,0.3076923076923077,28.0,Low
CUST10440,Customer 0441,Consumer,United Kingdom,Medium,0,14478.37,1.0,1.0,2966.24,65.0,1.0,1.0,37,458969.3,12,37,0,0,0.32432432432432434,33.0,Moderate
CUST10441,Customer 0442,Consumer,United Kingdom,Low,0,19240.71,0.0,0.0,0.0,0.0,0.0,0.0,28,334649.15,16,28,0,0,0.5714285714285714,17.0,Low
CUST10442,Customer 0443,Consumer,Canada,Medium,0,42008.76,3.0,1.0,30079.07,80.33333333333333,2.0,3.0,32,406808.76,13,32,1,1,0.40625,66.0,High
CUST10443,Customer 0444,Consumer,India,Medium,1,10160.45,1.0,0.0,12892.03,21.0,1.0,1.0,29,455341.06,11,29,0,0,0.3793103448275862,40.0,Moderate
CUST10444,Customer 0445,Consumer,India,Medium,0,8498.13,1.0,1.0,32510.07,71.0,1.0,1.0,23,214051.44,8,23,0,0,0.34782608695652173,33.0,Moderate
CUST10445,Customer 0446,Consumer,United States,Low,0,5705.98,1.0,1.0,10627.05,62.0,1.0,1.0,21,197807.16,8,21,0,0,0.38095238095238093,26.0,Low
CUST10446,Customer 0447,Consumer,United States,Low,0,3306.77,1.0,0.0,41816.08,56.0,1.0,1.0,22,268616.36,9,21,0,0,0.4090909090909091,21.0,Low
CUST10447,Customer 0448,Consumer,China,Medium,0,24704.63,1.0,1.0,47460.79,27.0,1.0,1.0,25,239834.87,8,25,0,0,0.32,33.0,Moderate
CUST10448,Customer 0449,Commercial,United Kingdom,Low,0,4921.97,1.0,0.0,48442.7,65.0,1.0,1.0,26,159844.76,12,26,0,0,0.46153846153846156,21.0,Low
CUST10449,Customer 0450,Small Business,India,Medium,0,8898.12,3.0,1.0,70542.35,34.666666666666664,2.0,3.0,23,261991.73,11,23,1,1,0.4782608695652174,66.0,High
CUST10450,Customer 0451,Consumer,United Kingdom,Low,0,15581.63,0.0,0.0,0.0,0.0,0.0,0.0,35,309729.93,16,35,0,0,0.45714285714285713,17.0,Low
CUST10451,Customer 0452,Consumer,Nigeria,Low,0,9646.41,2.0,1.0,41634.54,49.0,2.0,2.0,23,155061.4,6,23,0,1,0.2608695652173913,43.4,Moderate
CUST10452,Customer 0453,Consumer,United States,Medium,0,21105.09,3.0,3.0,285635.73,57.666666666666664,2.0,2.0,17,314195.56,7,16,1,1,0.4117647058823529,76.0,High
CUST10453,Customer 0454,Consumer,Mexico,Low,0,12700.03,3.0,1.0,64509.549999999996,39.666666666666664,2.0,3.0,22,253364.01,9,22,1,1,0.4090909090909091,59.0,Moderate
CUST10454,Customer 0455,Consumer,United States,High,0,7785.66,1.0,1.0,55171.4,69.0,1.0,1.0,27,278382.44,14,27,0,0,0.5185185185185185,41.0,Moderate
CUST10455,Customer 0456,Consumer,Mexico,High,0,16813.44,2.0,1.0,75659.07,73.5,1.0,1.0,29,230798.19,8,29,0,0,0.27586206896551724,44.0,Moderate
CUST10456,Customer 0457,Commercial,United States,Low,0,16648.31,2.0,0.0,51270.850000000006,54.0,2.0,2.0,25,291883.36,11,25,0,1,0.44,40.0,Moderate
CUST10457,Customer 0458,Small Business,United Arab Emirates,Low,0,16797.9,0.0,0.0,0.0,0.0,0.0,0.0,24,304760.57,11,24,0,0,0.4583333333333333,17.0,Low
CUST10458,Customer 0459,Consumer,Canada,Medium,0,19567.17,1.0,0.0,32734.82,49.0,1.0,1.0,27,339042.27999999997,13,27,0,0,0.48148148148148145,28.0,Low
CUST10459,Customer 0460,Small Business,United Kingdom,Low,0,2171.72,0.0,0.0,0.0,0.0,0.0,0.0,29,629894.51,11,29,0,0,0.3793103448275862,17.0,Low
CUST10460,Customer 0461,Small Business,China,Low,0,1385.12,4.0,1.0,75738.26,63.5,2.0,3.0,24,210835.77,10,24,1,1,0.4166666666666667,63.0,High
CUST10461,Customer 0462,Consumer,United States,High,0,8425.26,1.0,0.0,12122.35,61.0,1.0,1.0,25,277462.92,6,25,0,0,0.24,33.6,Moderate
CUST10462,Customer 0463,Consumer,Nigeria,Low,0,103974.22,0.0,0.0,0.0,0.0,0.0,0.0,29,381661.27,15,28,0,0,0.5172413793103449,17.0,Low
CUST10463,Customer 0464,Small Business,United States,Low,0,14334.49,6.0,1.0,469352.76,42.666666666666664,4.0,5.0,21,304253.01,9,20,1,1,0.42857142857142855,67.0,High
CUST10464,Customer 0465,Consumer,Canada,Low,0,2953.11,1.0,0.0,30333.91,54.0,1.0,1.0,16,159653.65,8,16,0,0,0.5,21.0,Low
CUST10465,Customer 0466,Small Business,Russia,Medium,0,15929.29,3.0,0.0,33048.28,54.0,3.0,3.0,14,95631.62,4,14,1,1,0.2857142857142857,60.4,High
